42.771	14.8221	2.07819	2.17663	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7951	14.8342	2.34606	2.28926	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3558	16.5561	2.71565	1.3234	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4026	16.5717	2.79471	1.34867	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1549	17.2878	2.66242	0.248659	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1529	17.2899	2.75776	0.28525	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6242	19.0623	2.32381	2.83904	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5737	19.0406	2.1199	2.74934	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7195	19.9102	3.93665	-0.428153	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6041	19.8692	3.36106	-0.625773	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0387	21.0805	1.72786	2.48447	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0298	21.0775	1.8302	2.52783	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6578	21.7937	3.21414	-0.54957	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6559	21.7944	3.21013	-0.54872	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8794	22.778	1.4372	2.0279	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.921	22.794	1.82877	2.18184	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3779	23.417	2.90835	-0.470444	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4381	23.4406	2.91355	-0.462926	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3397	23.989	2.97228	1.28915	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1699	23.928	2.25084	1.03825	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2638	24.3623	1.90073	-0.020554	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4082	24.414	2.43426	0.164835	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8274	24.8824	2.42928	0.689225	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.772	24.8621	2.19968	0.609626	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8934	24.7187	1.99024	-0.699987	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9792	24.7485	2.31452	-0.596417	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0038	25.2523	1.83903	1.28396	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9801	25.2438	1.74025	1.25011	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1201	24.9398	2.39335	-1.40643	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1135	24.9395	2.24491	-1.44351	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.11	25.0268	1.87706	1.18189	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0732	25.0146	1.60548	1.09914	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8071	24.877	1.76443	-1.02643	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8648	24.8944	1.8639	-0.995762	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6345	1.70949	0.26596	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6235	1.5075	0.211169	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1728	24.5523	1.64778	-0.269938	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1797	24.5534	1.64747	-0.271025	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6396	23.8112	1.25337	-1.09539	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7257	23.8345	1.54292	-1.02236	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9473	23.5225	0.966709	0.179662	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0597	23.5523	1.13624	0.226073	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8179	22.7931	2.27828	-1.42975	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6885	22.7614	1.74588	-1.548	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.504	22.3015	0.00847005	0.266089	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6338	22.3343	0.570902	0.399796	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5112	21.6745	1.10284	-1.40247	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6024	21.6972	1.32616	-1.34917	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7192	21.1103	0.963186	-0.0524062	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7766	21.1245	0.972705	-0.0450342	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.859	20.9545	1.17884	-0.25341	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9078	20.9657	1.08329	-0.27107	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4715	20.2189	0.0492488	-1.11498	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6323	20.2537	0.798329	-0.968872	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3152	19.6556	2.53499	-0.287415	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5943	1.23254	-0.526566	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5099	19.6946	-0.158655	0.511334	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.612	19.7156	0.427713	0.63299	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2627	19.1674	0.802455	-1.37983	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3224	19.1783	0.982282	-1.3477	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5264	18.721	1.45553	0.187946	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4439	18.7038	1.00938	0.106896	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2127	18.3768	0.52153	-0.647042	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3878	0.784425	-0.601981	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0366	17.3598	0.719787	-1.3323	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0751	17.366	1.02634	-1.29026	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9974	16.9823	0.862281	0.256135	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.992	0.861828	0.257804	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.202	16.5414	1.38459	-0.942008	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5341	1.142	-0.977457	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3937	1.34402	0.457134	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.375	0.983899	0.398815	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3623	0.433387	-2.02395	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3694	1.0393	-1.95946	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2587	1.12501	1.19974	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2494	1.00628	1.18054	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.454	1.85796	-2.1782	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4417	1.55152	-2.21518	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0364	1.27916	0.869914	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0296	1.23602	0.864157	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6684	1.33593	-1.22582	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6736	1.56582	-1.20052	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5643	1.29457	0.657411	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5609	1.32882	0.659855	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.062	12.5919	1.7053	-2.11366	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6018	1.87207	-2.09385	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4749	1.72786	1.25957	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.473	1.64706	1.25194	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5581	2.12623	-0.731703	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5565	1.97373	-0.747858	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1017	1.83796	-0.250011	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1079	2.07199	-0.228307	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	12.0001	2.33017	-0.0192874	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9977	2.18316	-0.0319253	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2898	1.40132	0.510551	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.92645	0.565218	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.561	12.8298	3.53065	0.523415	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8084	2.59384	0.422063	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.903	12.7775	0.540086	-0.377449	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8086	2.05706	-0.228606	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.848	13.3223	3.21202	1.05228	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3072	2.62713	0.987833	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7003	1.8636	-0.0366333	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.713	2.29376	0.00933478	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.502	1.78486	1.3322	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.516	2.30444	1.39434	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0529	3.34056	-0.053633	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0437	2.81988	-0.11382	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.562	16.2064	2.37378	2.05733	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.213	2.5882	2.08673	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0163	2.80234	-0.0996071	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0189	2.87276	-0.0895996	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.985	2.26363	1.70228	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9861	2.50078	1.73783	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.47649	0.784267	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1791	2.76818	0.824912	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.75832	1.62393	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4689	2.6134	1.60237	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.114	2.32465	1.67034	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.119	2.61542	1.72044	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4931	2.76662	1.1318	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4896	2.68563	1.11726	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8071	2.61219	1.45789	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8045	2.49639	1.43793	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.902	26.032	3.22052	1.09284	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0293	2.99392	1.05223	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.415	27.4235	2.10617	1.61844	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4357	2.38642	1.67045	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.627	28.7706	1.89896	1.08649	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8009	2.48156	1.19534	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2047	3.54995	1.57503	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1798	2.83988	1.43597	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3735	1.9955	1.00258	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3894	2.45517	1.09195	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.171	32.3411	3.47196	0.87555	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3263	2.94005	0.772745	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4603	2.20882	1.3736	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4624	2.33586	1.40043	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2052	2.38172	0.276507	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2107	2.47822	0.294814	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.14	35.1379	3.67718	1.4053	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0925	2.64197	1.19876	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7565	2.71426	0.285542	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7378	2.47203	0.238792	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5121	2.03199	1.14437	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5123	2.02533	1.14248	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.945	2.3478	-0.06413	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9579	2.46883	-0.0402864	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.402	2.46454	0.788455	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3994	2.23769	0.743001	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5668	2.29468	-0.240534	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5602	2.20819	-0.257802	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.475	37.2792	1.35926	-0.318085	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.297	1.85677	-0.226165	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.3967	2.96524	0.357825	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3585	2.07295	0.191292	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7274	1.82361	0.489321	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7206	1.79205	0.482897	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2922	1.38669	-1.08549	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3028	1.69152	-1.03167	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.545	36.9924	2.69567	0.225247	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.9543	1.80129	0.0678603	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4606	1.44232	-0.90061	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4564	1.42447	-0.903571	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1926	0.733888	0.174872	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2017	1.19891	0.254787	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
